,country,year,sex,age,SuicidesNo,population,HDIForYear,GDPForYearMoney,suicidesper100k,Generation,TotalPopulationYear,GDPperCapita
26561,United Kingdom,1992,male,25-34 years,785,4655305,0.0,1179659529660,16.86,Generation X,54076358,21814.700051730553
26562,United Kingdom,1992,male,75+ years,216,1371639,0.0,1179659529660,15.75,GI Generation,54076358,21814.700051730553
26563,United Kingdom,1992,male,55-74 years,693,5128063,0.0,1179659529660,13.51,Silent,54076358,21814.700051730553
26564,United Kingdom,1992,male,15-24 years,5,4077682,0.0,1179659529660,0.12,Generation X,54076358,21814.700051730553
26565,United Kingdom,1992,female,75+ years,143,2670510,0.0,1179659529660,5.35,GI Generation,54076358,21814.700051730553
26566,United Kingdom,1992,female,55-74 years,299,5765146,0.0,1179659529660,5.19,Silent,54076358,21814.700051730553
26567,United Kingdom,1992,female,35-54 years,347,7352110,0.0,1179659529660,4.72,Boomers,54076358,21814.700051730553
26568,United Kingdom,1992,female,25-34 years,191,4529424,0.0,1179659529660,4.22,Generation X,54076358,21814.700051730553
26569,United Kingdom,1992,female,15-24 years,91,3882211,0.0,1179659529660,2.34,Generation X,54076358,21814.700051730553
26570,United Kingdom,1992,male,5-14 years,2,3742157,0.0,1179659529660,0.05,Millenials,54076358,21814.700051730553
26571,United Kingdom,1992,female,5-14 years,0,3544844,0.0,1179659529660,0.0,Millenials,54076358,21814.700051730553
26572,United Kingdom,1993,male,35-54 years,1274,7453705,0.0,1061388722256,17.09,Boomers,54283982,19552.521446492265
26573,United Kingdom,1993,male,25-34 years,773,4707275,0.0,1061388722256,16.42,Generation X,54283982,19552.521446492265
26574,United Kingdom,1993,male,75+ years,221,1361095,0.0,1061388722256,16.24,GI Generation,54283982,19552.521446492265
26575,United Kingdom,1993,male,15-24 years,51,3957719,0.0,1061388722256,1.29,Generation X,54283982,19552.521446492265
26576,United Kingdom,1993,male,55-74 years,652,5170730,0.0,1061388722256,12.61,Silent,54283982,19552.521446492265
26577,United Kingdom,1993,female,75+ years,166,2647900,0.0,1061388722256,6.27,GI Generation,54283982,19552.521446492265
26578,United Kingdom,1993,female,55-74 years,263,5792600,0.0,1061388722256,4.54,Silent,54283982,19552.521446492265
26579,United Kingdom,1993,female,35-54 years,335,7448149,0.0,1061388722256,4.5,Boomers,54283982,19552.521446492265
26580,United Kingdom,1993,female,25-34 years,181,4569482,0.0,1061388722256,3.96,Generation X,54283982,19552.521446492265
26581,United Kingdom,1993,female,15-24 years,82,3760574,0.0,1061388722256,2.18,Generation X,54283982,19552.521446492265
26582,United Kingdom,1993,male,5-14 years,12,3806053,0.0,1061388722256,0.32,Millenials,54283982,19552.521446492265
26583,United Kingdom,1993,female,5-14 years,2,3608700,0.0,1061388722256,0.06,Millenials,54283982,19552.521446492265
26584,United Kingdom,1994,male,25-34 years,881,4751200,0.0,1140489745944,18.54,Generation X,54497293,20927.45681779093
26585,United Kingdom,1994,male,35-54 years,1242,7561779,0.0,1140489745944,16.42,Boomers,54497293,20927.45681779093
26586,United Kingdom,1994,male,75+ years,218,1349491,0.0,1140489745944,16.15,GI Generation,54497293,20927.45681779093
26587,United Kingdom,1994,male,15-24 years,445,3868779,0.0,1140489745944,11.5,Generation X,54497293,20927.45681779093
26588,United Kingdom,1994,male,55-74 years,595,5209306,0.0,1140489745944,11.42,Silent,54497293,20927.45681779093
26589,United Kingdom,1994,female,75+ years,148,2619957,0.0,1140489745944,5.65,GI Generation,54497293,20927.45681779093
26590,United Kingdom,1994,female,55-74 years,256,5816530,0.0,1140489745944,4.4,Silent,54497293,20927.45681779093
26591,United Kingdom,1994,female,35-54 years,324,7557704,0.0,1140489745944,4.29,Boomers,54497293,20927.45681779093
26592,United Kingdom,1994,female,25-34 years,176,4606941,0.0,1140489745944,3.82,Generation X,54497293,20927.45681779093
26593,United Kingdom,1994,female,15-24 years,82,3674808,0.0,1140489745944,2.23,Generation X,54497293,20927.45681779093
26594,United Kingdom,1994,male,5-14 years,9,3837961,0.0,1140489745944,0.23,Millenials,54497293,20927.45681779093
26595,United Kingdom,1994,female,5-14 years,4,3642837,0.0,1140489745944,0.11,Millenials,54497293,20927.45681779093
26596,United Kingdom,1995,male,25-34 years,858,4776564,0.8370000000000001,1335218557677,17.96,Generation X,54746964,24388.905979827483
26597,United Kingdom,1995,male,35-54 years,1247,7691950,0.8370000000000001,1335218557677,16.21,Boomers,54746964,24388.905979827483
26598,United Kingdom,1995,male,75+ years,222,1412937,0.8370000000000001,1335218557677,15.71,GI Generation,54746964,24388.905979827483
26599,United Kingdom,1995,male,55-74 years,62,5179979,0.8370000000000001,1335218557677,1.2,Silent,54746964,24388.905979827483
26600,United Kingdom,1995,male,15-24 years,419,3811646,0.8370000000000001,1335218557677,10.99,Generation X,54746964,24388.905979827483
26601,United Kingdom,1995,female,75+ years,152,2692330,0.8370000000000001,1335218557677,5.65,GI Generation,54746964,24388.905979827483
26602,United Kingdom,1995,female,35-54 years,344,7672199,0.8370000000000001,1335218557677,4.48,Boomers,54746964,24388.905979827483
26603,United Kingdom,1995,female,55-74 years,237,5746814,0.8370000000000001,1335218557677,4.12,Silent,54746964,24388.905979827483
26604,United Kingdom,1995,female,25-34 years,143,4614434,0.8370000000000001,1335218557677,3.1,Generation X,54746964,24388.905979827483
26605,United Kingdom,1995,female,15-24 years,81,3624373,0.8370000000000001,1335218557677,2.23,Generation X,54746964,24388.905979827483
26606,United Kingdom,1995,male,5-14 years,6,3859464,0.8370000000000001,1335218557677,0.16,Millenials,54746964,24388.905979827483
26607,United Kingdom,1995,female,5-14 years,4,3664274,0.8370000000000001,1335218557677,0.11,Millenials,54746964,24388.905979827483
26608,United Kingdom,1996,male,25-34 years,858,4786490,0.0,1408781591264,17.93,Generation X,55012207,25608.527054077287
26609,United Kingdom,1996,male,35-54 years,1189,7859858,0.0,1408781591264,15.13,Boomers,55012207,25608.527054077287
26610,United Kingdom,1996,male,75+ years,218,1460275,0.0,1408781591264,14.93,GI Generation,55012207,25608.527054077287
26611,United Kingdom,1996,male,55-74 years,552,5146338,0.0,1408781591264,10.73,Silent,55012207,25608.527054077287
26612,United Kingdom,1996,male,15-24 years,362,3746067,0.0,1408781591264,9.66,Millenials,55012207,25608.527054077287
26613,United Kingdom,1996,female,75+ years,134,2740309,0.0,1408781591264,4.89,GI Generation,55012207,25608.527054077287
26614,United Kingdom,1996,female,35-54 years,35,7826169,0.0,1408781591264,0.45,Boomers,55012207,25608.527054077287
26615,United Kingdom,1996,female,25-34 years,19,4613261,0.0,1408781591264,0.41,Generation X,55012207,25608.527054077287
26616,United Kingdom,1996,female,55-74 years,218,5677006,0.0,1408781591264,3.84,Silent,55012207,25608.527054077287
26617,United Kingdom,1996,female,15-24 years,88,3564927,0.0,1408781591264,2.47,Millenials,55012207,25608.527054077287
26618,United Kingdom,1996,male,5-14 years,6,3894281,0.0,1408781591264,0.15,Millenials,55012207,25608.527054077287
26619,United Kingdom,1996,female,5-14 years,0,3697226,0.0,1408781591264,0.0,Millenials,55012207,25608.527054077287
26620,United Kingdom,1997,male,25-34 years,832,4758740,0.0,1552483628029,17.48,Generation X,55266635,28090.793442173566
26621,United Kingdom,1997,male,75+ years,252,1500323,0.0,1552483628029,16.8,GI Generation,55266635,28090.793442173566
26622,United Kingdom,1997,male,35-54 years,118,8015651,0.0,1552483628029,1.47,Boomers,55266635,28090.793442173566
26623,United Kingdom,1997,male,15-24 years,411,3696059,0.0,1552483628029,11.12,Millenials,55266635,28090.793442173566
26624,United Kingdom,1997,male,55-74 years,519,5148166,0.0,1552483628029,10.08,Silent,55266635,28090.793442173566
26625,United Kingdom,1997,female,35-54 years,358,7970382,0.0,1552483628029,4.49,Boomers,55266635,28090.793442173566
26626,United Kingdom,1997,female,55-74 years,224,5648065,0.0,1552483628029,3.97,Silent,55266635,28090.793442173566
26627,United Kingdom,1997,female,75+ years,17,2771148,0.0,1552483628029,0.61,GI Generation,55266635,28090.793442173566
26628,United Kingdom,1997,female,25-34 years,171,4576730,0.0,1552483628029,3.74,Generation X,55266635,28090.793442173566
26629,United Kingdom,1997,female,15-24 years,82,3520027,0.0,1552483628029,2.33,Millenials,55266635,28090.793442173566
26630,United Kingdom,1997,female,5-14 years,4,3732059,0.0,1552483628029,0.11,Millenials,55266635,28090.793442173566
26631,United Kingdom,1997,male,5-14 years,3,3929285,0.0,1552483628029,0.08,Millenials,55266635,28090.793442173566
26632,United Kingdom,1998,male,25-34 years,968,4695840,0.0,1638511096390,20.61,Generation X,55527379,29508.165627446597
26633,United Kingdom,1998,male,35-54 years,128,8158001,0.0,1638511096390,1.57,Boomers,55527379,29508.165627446597
26634,United Kingdom,1998,male,75+ years,24,1534356,0.0,1638511096390,1.56,GI Generation,55527379,29508.165627446597
26635,United Kingdom,1998,male,55-74 years,571,5191604,0.0,1638511096390,11.0,Silent,55527379,29508.165627446597
26636,United Kingdom,1998,male,15-24 years,382,3673423,0.0,1638511096390,10.4,Millenials,55527379,29508.165627446597
26637,United Kingdom,1998,female,75+ years,122,2797439,0.0,1638511096390,4.36,GI Generation,55527379,29508.165627446597
26638,United Kingdom,1998,female,55-74 years,244,5664521,0.0,1638511096390,4.31,Silent,55527379,29508.165627446597
26639,United Kingdom,1998,female,35-54 years,334,8098801,0.0,1638511096390,4.12,Boomers,55527379,29508.165627446597
26640,United Kingdom,1998,female,25-34 years,177,4508772,0.0,1638511096390,3.93,Generation X,55527379,29508.165627446597
26641,United Kingdom,1998,female,15-24 years,11,3501036,0.0,1638511096390,0.31,Millenials,55527379,29508.165627446597
26642,United Kingdom,1998,female,5-14 years,4,3753737,0.0,1638511096390,0.11,Millenials,55527379,29508.165627446597
26643,United Kingdom,1998,male,5-14 years,2,3949849,0.0,1638511096390,0.05,Millenials,55527379,29508.165627446597
26644,United Kingdom,1999,male,25-34 years,839,4615720,0.0,1665623685488,18.18,Generation X,55833339,29832.062981008534
26645,United Kingdom,1999,male,35-54 years,1361,8305433,0.0,1665623685488,16.39,Boomers,55833339,29832.062981008534
26646,United Kingdom,1999,male,75+ years,242,1562363,0.0,1665623685488,15.49,GI Generation,55833339,29832.062981008534
26647,United Kingdom,1999,male,55-74 years,64,5254251,0.0,1665623685488,1.22,Silent,55833339,29832.062981008534
26648,United Kingdom,1999,male,15-24 years,393,3680455,0.0,1665623685488,10.68,Millenials,55833339,29832.062981008534
26649,United Kingdom,1999,female,75+ years,144,2807489,0.0,1665623685488,5.13,GI Generation,55833339,29832.062981008534
26650,United Kingdom,1999,female,35-54 years,369,8226330,0.0,1665623685488,4.49,Boomers,55833339,29832.062981008534
26651,United Kingdom,1999,female,55-74 years,232,5703910,0.0,1665623685488,4.07,Silent,55833339,29832.062981008534
26652,United Kingdom,1999,female,25-34 years,171,4419817,0.0,1665623685488,3.87,Generation X,55833339,29832.062981008534
26653,United Kingdom,1999,female,15-24 years,88,3503102,0.0,1665623685488,2.51,Millenials,55833339,29832.062981008534
26654,United Kingdom,1999,male,5-14 years,4,3975507,0.0,1665623685488,0.1,Millenials,55833339,29832.062981008534
26655,United Kingdom,1999,female,5-14 years,1,3778962,0.0,1665623685488,0.03,Millenials,55833339,29832.062981008534
26656,United Kingdom,2000,male,25-34 years,768,4536556,0.865,1647951278560,16.93,Generation X,56133909,29357.500803302333
26657,United Kingdom,2000,male,35-54 years,1357,8459117,0.865,1647951278560,16.04,Generation X,56133909,29357.500803302333
26658,United Kingdom,2000,male,75+ years,223,1589527,0.865,1647951278560,14.03,GI Generation,56133909,29357.500803302333
26659,United Kingdom,2000,male,55-74 years,568,5314648,0.865,1647951278560,10.69,Silent,56133909,29357.500803302333
26660,United Kingdom,2000,male,15-24 years,39,3709456,0.865,1647951278560,1.05,Millenials,56133909,29357.500803302333
26661,United Kingdom,2000,female,35-54 years,386,8366055,0.865,1647951278560,4.61,Generation X,56133909,29357.500803302333
26662,United Kingdom,2000,female,75+ years,19,2816810,0.865,1647951278560,0.67,GI Generation,56133909,29357.500803302333
26663,United Kingdom,2000,female,25-34 years,167,4332330,0.865,1647951278560,3.85,Generation X,56133909,29357.500803302333
26664,United Kingdom,2000,female,55-74 years,212,5750273,0.865,1647951278560,3.69,Silent,56133909,29357.500803302333
26665,United Kingdom,2000,female,15-24 years,11,3523496,0.865,1647951278560,0.31,Millenials,56133909,29357.500803302333
26666,United Kingdom,2000,male,5-14 years,5,3967341,0.865,1647951278560,0.13,Millenials,56133909,29357.500803302333
26667,United Kingdom,2000,female,5-14 years,4,3768300,0.865,1647951278560,0.11,Millenials,56133909,29357.500803302333
26668,United Kingdom,2001,male,25-34 years,723,4243590,0.0,1621510004318,17.04,Generation X,55571993,29178.546904337225
26669,United Kingdom,2001,male,35-54 years,1317,8222369,0.0,1621510004318,16.02,Generation X,55571993,29178.546904337225
26670,United Kingdom,2001,male,75+ years,225,1618917,0.0,1621510004318,13.9,GI Generation,55571993,29178.546904337225
26671,United Kingdom,2001,male,55-74 years,569,5390372,0.0,1621510004318,10.56,Boomers,55571993,29178.546904337225
26672,United Kingdom,2001,male,15-24 years,361,3650328,0.0,1621510004318,9.89,Millenials,55571993,29178.546904337225
26673,United Kingdom,2001,female,35-54 years,373,8374702,0.0,1621510004318,4.45,Generation X,55571993,29178.546904337225
26674,United Kingdom,2001,female,55-74 years,239,5820231,0.0,1621510004318,4.11,Boomers,55571993,29178.546904337225
26675,United Kingdom,2001,female,75+ years,16,2801024,0.0,1621510004318,0.57,GI Generation,55571993,29178.546904337225
26676,United Kingdom,2001,female,25-34 years,136,4251558,0.0,1621510004318,3.2,Generation X,55571993,29178.546904337225
26677,United Kingdom,2001,female,15-24 years,72,3581981,0.0,1621510004318,2.01,Millenials,55571993,29178.546904337225
26678,United Kingdom,2001,male,5-14 years,4,3902253,0.0,1621510004318,0.1,Generation Z,55571993,29178.546904337225
26679,United Kingdom,2001,female,5-14 years,3,3714668,0.0,1621510004318,0.08,Generation Z,55571993,29178.546904337225
26680,United Kingdom,2002,male,25-34 years,747,4114056,0.0,1768408273381,18.16,Generation X,55908944,31630.14979107815
26681,United Kingdom,2002,male,35-54 years,135,8250038,0.0,1768408273381,1.64,Generation X,55908944,31630.14979107815
26682,United Kingdom,2002,male,75+ years,175,1653523,0.0,1768408273381,10.58,GI Generation,55908944,31630.14979107815
26683,United Kingdom,2002,male,55-74 years,564,5545751,0.0,1768408273381,10.17,Boomers,55908944,31630.14979107815
26684,United Kingdom,2002,male,15-24 years,323,3758190,0.0,1768408273381,8.59,Millenials,55908944,31630.14979107815
26685,United Kingdom,2002,female,75+ years,117,2817222,0.0,1768408273381,4.15,GI Generation,55908944,31630.14979107815
26686,United Kingdom,2002,female,35-54 years,349,8405892,0.0,1768408273381,4.15,Generation X,55908944,31630.14979107815
26687,United Kingdom,2002,female,25-34 years,17,4149794,0.0,1768408273381,0.41,Generation X,55908944,31630.14979107815
26688,United Kingdom,2002,female,55-74 years,222,5969004,0.0,1768408273381,3.72,Boomers,55908944,31630.14979107815
26689,United Kingdom,2002,female,15-24 years,9,3642294,0.0,1768408273381,0.25,Millenials,55908944,31630.14979107815
26690,United Kingdom,2002,female,5-14 years,5,3706268,0.0,1768408273381,0.13,Generation Z,55908944,31630.14979107815
26691,United Kingdom,2002,male,5-14 years,5,3896912,0.0,1768408273381,0.13,Generation Z,55908944,31630.14979107815
26692,United Kingdom,2003,male,25-34 years,637,4023648,0.0,2038395102041,15.83,Generation X,56171771,36288.60307859975
26693,United Kingdom,2003,male,35-54 years,1311,8282037,0.0,2038395102041,15.83,Generation X,56171771,36288.60307859975
26694,United Kingdom,2003,male,75+ years,29,1681364,0.0,2038395102041,1.72,Silent,56171771,36288.60307859975
26695,United Kingdom,2003,male,55-74 years,575,5665717,0.0,2038395102041,10.15,Boomers,56171771,36288.60307859975
26696,United Kingdom,2003,male,15-24 years,316,3854815,0.0,2038395102041,8.2,Millenials,56171771,36288.60307859975
26697,United Kingdom,2003,female,35-54 years,381,8432837,0.0,2038395102041,4.52,Generation X,56171771,36288.60307859975
26698,United Kingdom,2003,female,75+ years,14,2821243,0.0,2038395102041,0.5,Silent,56171771,36288.60307859975
26699,United Kingdom,2003,female,25-34 years,144,4059897,0.0,2038395102041,3.55,Generation X,56171771,36288.60307859975
26700,United Kingdom,2003,female,55-74 years,27,6085995,0.0,2038395102041,0.44,Boomers,56171771,36288.60307859975
26701,United Kingdom,2003,female,15-24 years,91,3718206,0.0,2038395102041,2.45,Millenials,56171771,36288.60307859975
26702,United Kingdom,2003,female,5-14 years,2,3677964,0.0,2038395102041,0.05,Generation Z,56171771,36288.60307859975
26703,United Kingdom,2003,male,5-14 years,2,3868048,0.0,2038395102041,0.05,Generation Z,56171771,36288.60307859975
26704,United Kingdom,2004,male,35-54 years,1422,8324962,0.0,2398555474185,17.08,Generation X,56455011,42486.13952417793
26705,United Kingdom,2004,male,25-34 years,599,3960327,0.0,2398555474185,15.13,Generation X,56455011,42486.13952417793
